Hydraulic data input file for inSALMO,"Spawn Area 4 site, Clear Creek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created from Clear Creek River2D data,,,,8/29/2013 7:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flows,1.42,,2.12,,2.83,,3.54,,4.25,,4.96,,5.66,,6.37,,7.08,,7.79,,8.5,,9.91,,11.33,,12.74,,14.16,,15.57,,16.99,,18.41,,19.82,,21.24,,22.65,,24.07,,25.5,,56.63,,141.6,,1416,
poly-id,depth@50,veloc@50,depth@075,veloc@075,depth@100,veloc@100,depth@125,veloc@125,depth@150,veloc@150,depth@175,veloc@175,depth@200,veloc@200,depth@225,veloc@225,depth@250,veloc@250,depth@275,veloc@275,depth@300,veloc@300,depth@350,veloc@350,depth@400,veloc@400,depth@450,veloc@450,depth@500,veloc@500,depth@550,veloc@550,depth@600,veloc@600,depth@650,veloc@650,depth@700,veloc@700,depth@750,veloc@750,depth@800,veloc@800,depth@850,veloc@850,depth@900,veloc@900,depth@2000,veloc@2000,depth@5000,veloc@5000,depth@50000,veloc@50000
1,0.0026,0.0005,0.0162,0.0025,0.0325,0.0036,0.0491,0.0058,0.0657,0.0118,0.0890,0.0327,0.1147,0.0545,0.1423,0.0668,0.1668,0.0809,0.1904,0.0886,0.2129,0.1019,0.2536,0.1580,0.2927,0.2100,0.3311,0.2937,0.3708,0.4091,0.4054,0.4965,0.4384,0.5549,0.4695,0.5983,0.4990,0.6379,0.5276,0.6738,0.5571,0.7109,0.5835,0.7461,0.6089,0.7820,1.0661,1.2551,1.9387,1.9633,8.6840,4.3489
2,0.1347,0.0246,0.1990,0.0426,0.2484,0.0674,0.2902,0.0925,0.3277,0.1221,0.3675,0.1513,0.3999,0.1705,0.4295,0.1860,0.4559,0.1976,0.4808,0.2101,0.5048,0.2234,0.5488,0.2516,0.5897,0.2808,0.6292,0.3111,0.6694,0.3441,0.7042,0.3750,0.7366,0.4070,0.7667,0.4418,0.7959,0.4740,0.8240,0.5074,0.8531,0.5442,0.8793,0.5788,0.9049,0.6118,1.3623,1.1419,2.2354,1.9092,9.0994,4.0911
3,0.1203,0.0699,0.1795,0.1404,0.2265,0.2131,0.2661,0.2668,0.3013,0.3200,0.3387,0.3833,0.3696,0.4428,0.3978,0.4911,0.4234,0.5225,0.4470,0.5546,0.4695,0.5883,0.5101,0.6535,0.5486,0.7083,0.5866,0.7563,0.6258,0.7992,0.6602,0.8337,0.6929,0.8646,0.7239,0.8918,0.7534,0.9201,0.7821,0.9462,0.8117,0.9742,0.8381,0.9998,0.8635,1.0249,1.3211,1.4791,2.1948,2.1197,8.9065,4.4896
4,0.0607,0.0277,0.1258,0.0723,0.1783,0.1911,0.2135,0.2958,0.2431,0.3999,0.2760,0.4854,0.3046,0.5432,0.3323,0.5930,0.3574,0.6279,0.3810,0.6571,0.4041,0.6823,0.4457,0.7308,0.4831,0.7838,0.5208,0.8294,0.5609,0.8667,0.5959,0.8973,0.6293,0.9233,0.6606,0.9478,0.6905,0.9724,0.7197,0.9944,0.7500,1.0168,0.7773,1.0365,0.8030,1.0595,1.2655,1.4558,2.1479,2.0378,8.7649,4.6320
5,0.3620,0.0550,0.4282,0.0863,0.4787,0.1129,0.5212,0.1385,0.5593,0.1616,0.5994,0.1851,0.6320,0.2054,0.6618,0.2226,0.6883,0.2352,0.7134,0.2511,0.7376,0.2683,0.7819,0.3051,0.8231,0.3437,0.8630,0.3832,0.9034,0.4238,0.9385,0.4605,0.9712,0.4976,1.0017,0.5352,1.0311,0.5708,1.0595,0.6054,1.0890,0.6412,1.1157,0.6718,1.1417,0.6995,1.6013,1.2485,2.4784,1.9793,9.3740,4.0388
6,0.3969,0.1426,0.4623,0.1908,0.5121,0.2345,0.5538,0.2752,0.5910,0.3134,0.6303,0.3541,0.6622,0.3869,0.6915,0.4134,0.7177,0.4333,0.7423,0.4570,0.7659,0.4824,0.8090,0.5342,0.8492,0.5847,0.8882,0.6328,0.9280,0.6795,0.9629,0.7181,0.9954,0.7567,1.0259,0.7941,1.0553,0.8297,1.0837,0.8638,1.1131,0.8985,1.1395,0.9288,1.1650,0.9563,1.6231,1.4803,2.4975,2.1536,9.3064,4.2982
7,0.5840,0.1284,0.6500,0.1744,0.7004,0.2162,0.7428,0.2549,0.7807,0.2914,0.8207,0.3310,0.8532,0.3630,0.8829,0.3905,0.9094,0.4133,0.9343,0.4385,0.9585,0.4645,1.0026,0.5173,1.0436,0.5695,1.0835,0.6198,1.1240,0.6700,1.1592,0.7135,1.1922,0.7562,1.2230,0.7978,1.2527,0.8371,1.2814,0.8745,1.3111,0.9120,1.3379,0.9435,1.3638,0.9716,1.8248,1.5402,2.7037,2.2122,9.5723,4.1714
8,0.5816,0.2367,0.6464,0.3022,0.6957,0.3603,0.7369,0.4140,0.7736,0.4636,0.8124,0.5146,0.8441,0.5531,0.8733,0.5844,0.8994,0.6090,0.9238,0.6376,0.9473,0.6675,0.9900,0.7264,1.0298,0.7820,1.0687,0.8319,1.1086,0.8793,1.1434,0.9195,1.1761,0.9583,1.2068,0.9952,1.2363,1.0311,1.2648,1.0650,1.2943,1.0996,1.3209,1.1298,1.3465,1.1579,1.8054,1.6920,2.6835,2.3410,9.4783,4.3849
